context,questions,answers
Viserys insists matter finished onward anyone dares question legitimacy Rhaenyra 's sons tongue cut .,Who is Viserys?,Viserys was a PERSON who Viserys insists matter finished onward anyone dares question legitimacy Rhaenyra 's sons tongue cut .
Viserys insists matter finished onward anyone dares question legitimacy Rhaenyra 's sons tongue cut .,What is Rhaenyra?,Rhaenyra is a ORG that Viserys insists matter finished onward anyone dares question legitimacy Rhaenyra 's sons tongue cut .
Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke stopped Rhaenyra .,Who is Alicent?,Alicent was a PERSON who Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke stopped Rhaenyra .
Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke stopped Rhaenyra .,Who is Viserys?,Viserys was a PERSON who Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke stopped Rhaenyra .
Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke stopped Rhaenyra .,Who is Luke?,Luke was a PERSON who Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke stopped Rhaenyra .
Both Viserys Otto demand Alicent put blade .,Who is Viserys Otto?,Viserys Otto was a PERSON who Both Viserys Otto demand Alicent put blade .
Both Viserys Otto demand Alicent put blade .,Who is Alicent?,Alicent was a PERSON who Both Viserys Otto demand Alicent put blade .
As Alicent tries break free Rhaenyra 's grasp slices princess 's forearm .,Who is Alicent?,Alicent was a PERSON who As Alicent tries break free Rhaenyra 's grasp slices princess 's forearm .
As Alicent tries break free Rhaenyra 's grasp slices princess 's forearm .,What is Rhaenyra?,Rhaenyra is a ORG that As Alicent tries break free Rhaenyra 's grasp slices princess 's forearm .
Viserys declares business finished leaves.The next day Viserys Alicent entourage leave ship back King 's Landing.Six years passed since funeral Laena Velaryon .,Who is Viserys?,Viserys was a PERSON who Viserys declares business finished leaves.
Viserys declares business finished leaves.The next day Viserys Alicent entourage leave ship back King 's Landing.Six years passed since funeral Laena Velaryon .,When did The next day happen?,The next day was a DATE that The next day Viserys Alicent entourage leave ship back King 's Landing.
Viserys declares business finished leaves.The next day Viserys Alicent entourage leave ship back King 's Landing.Six years passed since funeral Laena Velaryon .,Who is Viserys Alicent?,Viserys Alicent was a PERSON who The next day Viserys Alicent entourage leave ship back King 's Landing.
Viserys declares business finished leaves.The next day Viserys Alicent entourage leave ship back King 's Landing.Six years passed since funeral Laena Velaryon .,What is the King 's Landing?,The King 's Landing is a FAC that The next day Viserys Alicent entourage leave ship back King 's Landing.
Viserys declares business finished leaves.The next day Viserys Alicent entourage leave ship back King 's Landing.Six years passed since funeral Laena Velaryon .,When did Six years happen?,Six years was a DATE that Six years passed since funeral Laena Velaryon .
Viserys declares business finished leaves.The next day Viserys Alicent entourage leave ship back King 's Landing.Six years passed since funeral Laena Velaryon .,Who is Laena Velaryon?,Laena Velaryon was a PERSON who Six years passed since funeral Laena Velaryon .
Viserys 's condition worsened significantly years past .,Who is Viserys?,Viserys was a PERSON who Viserys 's condition worsened significantly years past .
Viserys 's condition worsened significantly years past .,When did years past happen?,years past was a DATE that Viserys 's condition worsened significantly years past .
After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .,Who is Corlys Velaryon?,Corlys Velaryon was a PERSON who After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.
After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .,Who is Stepstones?,Stepstones was a PERSON who After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.
After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .,Who is Vaemond?,Vaemond was a PERSON who After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.
After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .,Who is Viserys?,Viserys was a PERSON who After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.
After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .,Who is Corlys?,Corlys was a PERSON who After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.
After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .,What is Rhaenyra?,Rhaenyra is a ORG that After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.
After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .,Who is Rhaenyra Daemon?,Rhaenyra Daemon was a PERSON who Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .
After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .,What is Red Keep?,Red Keep is a ORG that Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .
After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .,Who is Luke?,Luke was a PERSON who Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .
After Corlys Velaryon suffers grievous injury renewed fighting Stepstones brink death brother Vaemond expecting Viserys say matter brazen attempting claim title Lord Tides Corlys account bastardy Rhaenyra 's children.Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .,Who is Viserys?,Viserys was a PERSON who Rhaenyra Daemon arrive Red Keep defend Luke 's inheritance first visiting Viserys 's apartments .
His model city Old Valyria covered dust cobwebs unattended years .,What is located at Old Valyria?,Old Valyria is a LOC where His model city Old Valyria covered dust cobwebs unattended years .
Much horror Viserys bedridden disorientated clearly pain hair gone teeth rotten face swathed bandages .,Who is Viserys?,Viserys was a PERSON who Much horror Viserys bedridden disorientated clearly pain hair gone teeth rotten face swathed bandages .
Daemon brings matter Corlys wounded Stepstones succession Driftmark disputed delirious Viserys insist already settled .,What is Daemon?,Daemon is a ORG that Daemon brings matter Corlys wounded Stepstones succession Driftmark disputed delirious Viserys insist already settled .
Daemon brings matter Corlys wounded Stepstones succession Driftmark disputed delirious Viserys insist already settled .,Who is Corlys?,Corlys was a PERSON who Daemon brings matter Corlys wounded Stepstones succession Driftmark disputed delirious Viserys insist already settled .
Daemon brings matter Corlys wounded Stepstones succession Driftmark disputed delirious Viserys insist already settled .,Who is Driftmark?,Driftmark was a PERSON who Daemon brings matter Corlys wounded Stepstones succession Driftmark disputed delirious Viserys insist already settled .
Daemon brings matter Corlys wounded Stepstones succession Driftmark disputed delirious Viserys insist already settled .,Who is Viserys?,Viserys was a PERSON who Daemon brings matter Corlys wounded Stepstones succession Driftmark disputed delirious Viserys insist already settled .
Daemon urges Viserys support Lucerys 's claim Vaemond 's Viserys confusedly remarks Alicent Otto attend court business .,What is Daemon?,Daemon is a ORG that Daemon urges Viserys support Lucerys 's claim Vaemond 's Viserys confusedly remarks Alicent Otto attend court business .
